
input orientation, VRS
DMU,Efficiency
1885.000000,0.068782
1886.000000,0.209037
1887.000000,0.057024
1888.000000,0.063087
1889.000000,0.072862
1890.000000,0.129076
1891.000000,0.075256
1892.000000,0.059868
1893.000000,0.097257
1894.000000,0.147582
1895.000000,0.144025
1896.000000,0.112421
1897.000000,0.169677
1898.000000,0.088351
1899.000000,0.036728
1900.000000,0.118857
1901.000000,0.157775
1902.000000,0.061060
1903.000000,0.159270
1904.000000,0.121122
1905.000000,0.076898
1906.000000,0.056606
1907.000000,0.415984
1908.000000,0.073766
1909.000000,0.094640
1910.000000,0.093644
1911.000000,0.073702
1912.000000,0.059740
1913.000000,0.054500
1914.000000,0.051120
1915.000000,0.052975
1916.000000,0.099861
1917.000000,0.059655
1918.000000,0.059150
1919.000000,0.052451
1920.000000,0.089052
1921.000000,0.041992
1922.000000,0.187501
1923.000000,0.033693
1924.000000,0.093712
1925.000000,0.060665
1926.000000,0.077621
1927.000000,0.104313
1928.000000,0.080046
1929.000000,0.158729
1930.000000,0.083897
1931.000000,0.193568
1932.000000,0.093194
1933.000000,0.073834
1934.000000,0.231195
1935.000000,0.060497
1936.000000,0.070595
1937.000000,0.042141
1938.000000,0.080974
1939.000000,0.091389
1940.000000,0.044230
1941.000000,0.215624
1942.000000,0.091076
1943.000000,0.274329
1944.000000,0.154170
1945.000000,0.166398
1946.000000,0.036400
1947.000000,0.170924
1948.000000,0.073648
1949.000000,0.125728
1950.000000,0.338705
1951.000000,0.342539
1952.000000,0.048579
1953.000000,0.149660
1954.000000,0.046457
1955.000000,0.071598
1956.000000,0.095161
1957.000000,0.078659
1958.000000,0.053573
1959.000000,0.042334
1960.000000,0.036470
1961.000000,1.000000
1962.000000,0.163681
1963.000000,0.075827
1964.000000,0.049408
1965.000000,0.090689
1966.000000,0.121794
1967.000000,0.064333
1968.000000,0.119877
1969.000000,0.289013
1970.000000,0.170375
1971.000000,0.242848
1972.000000,0.462697
1973.000000,0.186152
1974.000000,0.058837
1975.000000,0.089821
1976.000000,0.088629
1977.000000,0.082765
1978.000000,0.121114
1979.000000,0.118334
1980.000000,0.122952
1981.000000,0.075917
1982.000000,0.122983
1983.000000,0.110569
1984.000000,0.166354
1985.000000,0.103659
1986.000000,0.064002
1987.000000,0.118051
1988.000000,0.047035
1989.000000,0.081755
1990.000000,0.053716
1991.000000,0.069954
1992.000000,0.040638
1993.000000,0.086321
1994.000000,0.210825
1995.000000,0.082226
1996.000000,0.102852
1997.000000,0.120042
1998.000000,0.157609
1999.000000,0.152388
2000.000000,0.057637
2001.000000,0.078715
2002.000000,0.285266
2003.000000,0.298962
2004.000000,0.077064
2005.000000,0.048280
2006.000000,0.160499
2007.000000,0.054377
2008.000000,0.245770
2009.000000,0.037260
2010.000000,0.080870
2011.000000,0.149489
2012.000000,0.047619
2013.000000,0.104796
2014.000000,0.059294
2015.000000,0.101242
2016.000000,0.115770
2017.000000,0.064455
2018.000000,0.105753
2019.000000,0.127512
2020.000000,0.037052
2021.000000,0.218630
2022.000000,0.086111
2023.000000,0.162864
2024.000000,0.048981
2025.000000,0.126310
2026.000000,0.080869
2027.000000,0.059262
2028.000000,0.100439
2029.000000,0.084128
2030.000000,0.048728
2031.000000,0.074060
2032.000000,0.082547
2033.000000,0.063005
2034.000000,0.064646
2035.000000,0.043899
2036.000000,0.090410
2037.000000,0.292884
2038.000000,0.083595
2039.000000,0.069209
2040.000000,0.064360
2041.000000,0.063807
2042.000000,0.051635
2043.000000,0.166192
2044.000000,0.052866
2045.000000,0.107988
2046.000000,0.110481
2047.000000,0.157765
2048.000000,0.048047
2049.000000,0.061975
2050.000000,0.089567
2051.000000,0.058188
2052.000000,0.057110
2053.000000,0.058064
2054.000000,0.039792
2055.000000,0.265597
2056.000000,0.195361
2057.000000,0.055293
2058.000000,0.127625
2059.000000,0.074093
2060.000000,0.123268
2061.000000,0.063134
2062.000000,0.039120
2063.000000,0.062303
2064.000000,0.101165
2065.000000,0.049112
2066.000000,0.050630
2067.000000,0.047205
2068.000000,0.551814
2069.000000,0.033822
2070.000000,0.078839
2071.000000,0.292439
2072.000000,0.054402
2073.000000,0.071448
2074.000000,0.103877
2075.000000,0.052848
2076.000000,0.113317
2077.000000,0.104096
2078.000000,0.138420
2079.000000,0.049827
2080.000000,0.056439
2081.000000,0.072958
2082.000000,0.082805
2083.000000,0.401070
2084.000000,0.044439
2085.000000,0.047385
2086.000000,0.044941
2087.000000,0.108447
2088.000000,0.123457
2089.000000,0.239311
2090.000000,0.060528
2091.000000,0.080053
2092.000000,0.183440
2093.000000,0.089149
2094.000000,0.509083
2095.000000,0.112938
2096.000000,0.243745
2097.000000,0.081991
2098.000000,0.060903
2099.000000,0.132118
2100.000000,0.106519
2101.000000,0.078261
2102.000000,0.114524
2103.000000,0.045493
